training;age;emergency_breaking;braking_distance;power;miles;risk;group_name;group
0;31.398070909662913;1;31.54443179217509;159.60924070591113;36.494987503725596;-0.06468902075491609;low;2
1;26.649535449467294;0;36.0566373198723;90.06690863361132;41.48707276816657;-0.17855556837489314;low;2
0;18.586490095250493;0;45.38408043457998;104.97054657890232;44.957189607883095;0.4136074452252833;high;0
1;22.308223103148144;1;40.08273220804427;131.88846092403074;47.09306470691229;-0.08258300213957215;low;2
0;26.016692891298078;1;41.13691670228897;151.37998012837602;39.27454836763996;0.1598762262014168;medium;1
0;33.216433315803364;0;30.633973245356525;151.91608293424648;33.43630499854835;0.009319992178016389;low;2
1;20.744217127353192;1;38.90532740840486;113.05618105169486;23.927298850322174;-0.23403976924923928;low;2
0;44.51143659780943;1;35.10290838367593;194.24134688605415;27.344601534643218;0.1115128416757785;low;2
0;30.971561178307947;1;41.411923352398816;131.44523130287126;27.57761328732602;0.03406496700964666;low;2
0;35.79645872973756;0;43.382870513994085;147.54468679936204;47.91391164094771;0.1525817862645243;medium;1
0;52.22787673579539;1;39.83708019638942;137.93978854841868;46.38825625300801;0.31278170213972695;high;0
0;37.893041419280976;0;36.284049074301315;96.01779511687585;28.64109444340954;-0.01447375251666694;low;2
0;24.061408745422572;0;40.951997762534155;126.11856885665546;36.31648966411813;0.23638752622425113;high;0
0;40.34926349669202;0;35.24511433210466;111.52073530629089;80.65900720835879;0.13648193232123618;low;2
1;55.430216343616166;1;30.66541282123392;125.50073670679458;52.83731321047024;-0.0940654957589281;low;2
0;38.752090583201586;1;44.8290346807639;129.4411821377185;50.2686230962606;0.0834886859216213;low;2
1;24.274790632252685;1;47.2533534718474;105.03602876224397;38.87101819559887;-0.03412362686545228;low;2
0;18.68588209768698;1;38.01602672160818;223.59789707926643;36.658440573783174;0.3422988356551998;high;0
1;34.592383803709026;0;30.98154178273238;90.06706138543902;41.17901912802882;-0.3314657474359555;low;2
1;33.511740328287765;0;43.08908925397707;97.46427318600001;60.377156640206614;-0.12654783751086907;low;2
1;24.924805055345633;1;37.197104980782385;142.87838139572318;37.69875498301109;-0.19252316658827606;low;2
1;43.0787025923013;1;37.78186183631435;119.74879970312483;40.81767155412496;-0.2602419298609585;low;2
0;53.48857861805002;1;44.98495648393789;127.81100240438025;42.19663160999491;0.37946057408480643;high;0
1;26.53685703681501;1;32.120552810395104;185.04247698473569;28.841061854914763;-0.19053515618718536;low;2
0;42.03150715461969;0;42.82120140471227;65.10924871631136;39.56263097197706;0.22277936268394924;high;0
0;29.595369249438292;0;42.461996741622386;117.93082005788582;44.122476940861446;0.16325510260130285;medium;1
0;46.405338931352425;1;36.1172116288086;95.73732014028676;55.14647057833258;0.11105746580731676;low;2
0;44.31303554232094;0;41.04627395299942;119.63282835075412;36.940738553870204;0.21076210172359044;high;0
0;20.812999775312214;0;42.33030556813405;128.65824806154367;49.78598011034612;0.39506524444770297;high;0
1;46.70772196750397;1;42.43758141634085;120.26220051220285;36.85438241724902;-0.0561586718114296;low;2
0;40.10594769942496;1;37.4767146731501;116.0432335836011;23.843423972316298;-0.009112554651012603;low;2
0;28.779650444770063;1;41.05031199579852;111.21258514564377;32.12807429088241;0.024530100412729402;low;2
0;29.2735985130833;1;34.732336142648336;145.3463681032248;51.692972676342805;0.08958787436484497;low;2
1;24.71816270549087;0;43.98832868986762;210.962154411312;46.513247133624816;0.15693408310996848;medium;1
0;24.487844812224417;1;41.29426302373203;126.2290487098041;71.02363034225652;0.28805116237017536;high;0
0;28.70316046803602;1;45.13878240184559;100.09682309591811;29.429868263406554;0.1367529234857801;low;2
0;45.37899282342051;1;43.912746618607066;107.04730489777005;43.631477630479225;0.1791446532727743;medium;1
1;30.975665130459827;0;44.19239208164694;163.69870152164737;62.688967383493285;0.09327301573774538;low;2
0;22.85312146044762;0;38.166499708693486;149.6708861850802;44.51703690295226;0.2723588695698914;high;0
0;46.31526400171643;1;33.18249864311151;172.68270941601105;33.97472906211128;0.09482403243963108;low;2
1;31.87435590213597;1;43.64774013087096;94.72081646626162;36.3876157042948;-0.26770068640511197;low;2
0;34.23276959479908;0;32.736834268918564;157.65511415143806;27.646028433201312;0.017223394342865773;low;2
0;53.330634791277696;1;28.470423438227417;152.672528281015;78.59245187551177;0.21504525222347068;high;0
0;37.63541714778206;1;44.084490013545526;105.30199413199519;49.32952557783063;0.13786287603358757;low;2
0;21.88307350481478;0;42.207997434796376;194.94135361637558;32.879971092007075;0.40182639639145523;high;0
0;53.87049912254008;1;38.8721290885898;84.47443321288014;50.03013287496921;0.2659578713025993;high;0
0;24.470754256310496;1;41.974512643727806;77.89838199061603;41.67383341099876;0.19478703876014186;high;0
0;47.278532922983594;0;38.20722150806337;165.28648300402006;37.366597188133646;0.2812515968946688;high;0
0;27.22651754751892;0;49.45196680814789;188.55186715060023;42.652746809888285;0.4311581929756499;high;0
1;45.998244142537374;1;39.729888937015744;129.83703643321738;25.96053229576178;-0.1516675070101093;low;2
0;24.718367880903983;1;40.54330072898211;148.09598017078878;32.88363911646577;0.13285000705536523;low;2
0;51.47397181238055;1;35.06256113876993;139.9246730075696;39.831391161212686;0.2277714383839673;high;0
0;28.780720810131356;1;41.16619169380066;119.12640504007808;76.770531708961;0.18749716266987557;high;0
0;30.070699586166505;0;41.89983068738936;134.99331656237058;95.14547729454424;0.3977787683660136;high;0
0;40.73688514770239;0;38.94581657121925;180.66095543845054;36.82568553485408;0.22480058833942546;high;0
0;35.29101193144511;1;41.19180210900792;102.9301954272908;43.70092717226812;-0.03723720040216082;low;2
0;24.93742549209104;1;47.63747480965606;126.677676322129;60.67928475598913;0.32218097421012337;high;0
0;33.89705133346296;1;33.48652541583471;147.75483722125261;63.60477732037118;0.03862262241159333;low;2
0;41.92572869185017;0;44.78788820340698;69.5438010876016;30.326004300585623;0.23676290732107128;high;0
0;27.170676731766207;1;37.97125491689577;132.34157121247645;44.5595574950808;0.12326336252860055;low;2
0;26.06358697673326;1;49.09566853279077;117.64251796248973;68.66889365888409;0.2983687497506146;high;0
0;54.387331076027856;1;50.13090773308811;162.72389791918349;47.12882617441017;0.4560080327682355;high;0
0;35.17637755756727;0;44.591005977753234;122.19071056111059;28.545248460293546;0.13759743233968724;low;2
0;41.90612259762102;0;41.024598539990116;153.19013712933145;35.25696094091472;0.25502592150469144;high;0
0;19.2107690657859;0;38.17505187264684;103.57738858812402;37.96119216842523;0.199054321097575;high;0
0;40.10550829934918;1;35.84953867702947;159.14693642985526;53.99396905992022;0.09289833827010402;low;2
0;24.23887458818876;1;39.70229572363937;113.3266660949888;27.087978840926148;0.12887675291511885;low;2
0;43.92720033054804;1;38.980771854274096;101.61067054739746;60.85544601128089;0.18158665109780905;medium;1
0;27.62352889269149;0;39.75559490360733;165.551645024113;65.75171149374697;0.3636149980984437;high;0
0;34.34089000475944;0;38.70095312272936;140.06571795036092;48.75544642911865;0.11693195479995429;low;2
0;72.94739799167874;1;31.664246279595453;118.34012247106234;75.83937131873058;0.5043516111411456;high;0
0;29.88026951089421;0;38.6550122322844;138.21046457076972;60.11188798587377;0.21226776444032777;high;0
1;33.63927157282844;1;49.631430516768475;75.70115155987455;31.152940206874398;-0.23392800426203939;low;2
0;56.44386886999873;0;44.87945653463555;89.30600566432794;43.433482806069335;0.4288684071081459;high;0
0;18.063102166005375;1;31.671394577903335;213.04008384158863;48.65516177557581;0.2669193053632765;high;0
0;19.248297700006027;0;31.737068133605725;133.07514170013093;27.13329538997312;0.14970617974955874;medium;1
0;48.15749898697999;1;41.363974610180975;178.64780746243673;68.82772594930442;0.33840278907717974;high;0
0;42.456770076319025;0;34.892397811051026;138.43234492430327;53.222711902852225;0.15743468509842992;medium;1
1;29.277819328190454;1;37.752199751417045;118.88794574916707;64.12154494022823;-0.15869663254669086;low;2
0;30.772271236981343;0;32.22559510348805;128.53169410327104;68.72096983094283;0.13351295881325306;low;2
0;63.08793102427121;1;44.7349712106729;131.8086395739641;20.684735778842505;0.46938889874424466;high;0
0;35.65096873487829;1;41.13218722730541;140.71412428296412;45.90100832902888;0.08817924999714435;low;2
0;42.22879597896231;1;36.20217997332316;116.26334081384579;34.18341105990433;0.060123942073271715;low;2
0;48.99658123274488;1;39.883954384704126;145.24081303087343;71.36578429856226;0.3062774525581922;high;0
1;23.299100592917238;0;35.70942338515802;132.42101978426126;28.59595926368468;-0.1797636148577394;low;2
0;40.52833673944883;1;38.982764098968886;156.4362504606279;83.4976897289882;0.2512528190120807;high;0
0;31.281893646298535;1;37.1118105578267;136.46641626852656;52.00214520847615;0.06344296136771368;low;2
0;38.21479516764767;1;46.2144161581019;90.75687807207976;15.80157558995795;0.08989720036960241;low;2
0;49.56265211827637;0;39.239676127302005;118.1435406402766;60.01233441771488;0.4045510960742428;high;0
0;29.783364727882734;1;38.420892580723006;107.23426998380286;64.5934679281468;0.07937572056231243;low;2
1;32.10676837995513;1;34.34642710704178;116.5799074687107;50.888116972538;-0.3538786743414356;low;2
0;40.94930740294083;0;31.94873341572655;116.50430701068639;35.00719601012081;0.017049627910406588;low;2
0;29.957586361549858;1;34.95273501413735;122.26610955407484;89.39535113240593;0.10671555508686596;low;2
0;20.6407202051789;0;34.868839366134445;141.57211657346105;38.59550220339879;0.21707586634503795;high;0
0;19.806150939362215;0;38.36583897753505;151.86357505687891;33.96980154487752;0.2947922385412513;high;0
1;43.094537843204144;1;35.66630698823609;179.7055500945895;44.693225660792805;-0.1413992194102173;low;2
0;20.974338782723063;1;34.605988971394694;144.49620662563473;32.082664238880106;0.09379087337230983;low;2
0;29.28621678084346;1;40.62402281333986;151.6568649457304;44.028066369775416;0.14394084113757924;medium;1
0;20.849248640394272;1;38.52427455811759;154.5160314914702;48.606600564346174;0.25029883437100237;high;0
0;56.901613771911094;1;44.7209814930673;142.5349738842238;50.49575922920714;0.42461057261442847;high;0
0;50.01471494796131;1;30.277194100885684;107.58621840437695;47.38288182080752;0.049877039357004604;low;2
0;38.0101604323747;1;51.50125479124263;133.96185848380736;39.37986304264436;0.2681620029773555;high;0
0;42.64755457313245;1;32.288184710410555;161.34321664508866;30.26991581745733;0.03785924745407494;low;2
0;37.829607942171876;0;42.009513709043006;92.12091836875419;28.82773229123551;0.11048484780148712;low;2
0;76.77880546031723;0;33.69175204538455;176.4673139667151;30.714535123355724;0.6389957852901885;high;0
0;25.803511924773453;1;38.14142141712008;134.33320507421087;47.692548268335145;0.1163147026649531;low;2
0;32.30577739519646;1;42.306387863296095;154.05790914171055;46.43945614137083;0.1465698736253231;medium;1
0;20.76749392873652;1;36.474292564560606;146.84941052636447;38.67663900136691;0.17350285514410535;medium;1
0;32.90453023587688;1;37.18712520811138;116.51267955577951;44.93051949182975;0.01691612735655033;low;2
0;45.03281907528702;0;30.309855211382793;119.80532819969615;32.38294581453159;0.02681666731836784;low;2
0;18.427265787407386;1;44.34828008992992;115.28238120871879;62.73349542009709;0.3442846451600004;high;0
0;44.98598393988691;1;33.48032619354508;168.56209669655388;33.16244518088338;0.12647175137878072;low;2
0;45.825750255758656;1;28.07681538212891;90.27949957120993;63.363827716157076;0.030819512817850125;low;2
0;24.75914353686002;0;42.96917635122399;152.84160438617923;42.336232558180896;0.3733292667557265;high;0
1;44.379304572466474;1;44.798184119890166;99.00278146137126;31.60226700791833;-0.12556669820990532;low;2
0;23.4960853869324;0;37.74257899984734;128.75298462798156;37.81088122239712;0.13874329835920488;low;2
0;48.78133410025292;0;35.20135437399208;124.88734678119187;66.25652155243068;0.3219248331172786;high;0
0;21.575154000904206;1;39.80294926734191;166.28235070498346;53.901508884359835;0.2883115156854068;high;0
0;42.99247260897069;0;39.59865009836463;158.4191837469692;24.920080269297355;0.20949295426743683;high;0
0;54.69284808559529;1;45.27141611095597;235.72171215119445;63.0364463696813;0.6247451550236182;high;0
0;44.4109878968079;1;43.77156354731882;116.10311970646126;48.15673428468811;0.1980797754511296;high;0
0;54.10135644666558;0;44.920846214634565;131.1419670505336;72.1389671496188;0.47970917687132464;high;0
0;50.88422033049268;1;46.39032795278172;182.44063153822137;38.82797247972524;0.4601549865562014;high;0
1;22.893930092018437;0;45.24431552698374;104.03736688736691;33.333036782806275;-0.01696713304557172;low;2
0;35.876782716423506;0;36.391676513872504;107.14062597523792;36.981894098724425;0.04376348512995616;low;2
0;27.588928211624193;0;42.11690102681197;160.43040904934224;26.953463553555956;0.2145158835497506;high;0
1;42.65896540933125;0;37.827839127247735;131.73654177213726;107.19160891989293;0.04775408482090287;low;2
0;46.62976980247166;1;29.139910604503033;154.6612900649208;57.40856114822342;0.07603734703707755;low;2
0;87.99159410145377;1;31.750761615119245;166.93063691396156;46.580625860461836;0.6551424962677822;high;0
0;38.42356164637583;0;36.745800050814836;109.83695631897822;59.38198430911563;0.1315306686902531;low;2
0;50.97258250763589;0;41.48644522273312;114.74073805150724;40.55453989647762;0.32053895764075596;high;0
0;23.394609026517042;0;49.790506770915314;82.5239672772336;48.93887007157187;0.3627684641049476;high;0
0;19.71137915239602;0;37.07507172291554;96.586248344701;60.81687922187218;0.2906369589561345;high;0
1;58.757196413197825;1;44.908875925908646;108.00759818294715;29.678145798665124;0.05544155912855726;low;2
1;27.71955185550523;1;41.88958248604064;147.21995702307572;97.55753295532233;0.05200237453033146;low;2
0;30.721354759574822;1;41.61296541874293;153.22432991364826;54.87474525615055;0.13048720060138527;low;2
0;32.798540701152405;1;44.83951584385825;111.55059059611818;53.38270708704221;0.18441424577122903;medium;1
0;45.22303168744301;0;42.26943874094848;89.26808924598883;42.12958597922926;0.298231995707411;high;0
0;47.07875170348507;1;35.24663041808418;108.62993977451902;31.427434914121974;0.12184505417449194;low;2
0;45.096282539469186;0;42.305886154136985;202.1247927576723;41.77872695802367;0.3122333110335995;high;0
0;30.373818950340066;0;40.21957235240295;147.71518253982896;86.36319267460951;0.2917583416976984;high;0
0;34.65472808857885;1;36.73092751750883;173.81453274930902;56.39090852261444;0.06860545223568824;low;2
0;36.40080329417343;1;40.045964930422464;146.88434982833317;17.20774248832994;-0.002688828232054619;low;2
0;19.172023135621632;1;52.125778606996505;124.05207491089993;56.87732485409212;0.49095360660309684;high;0
0;34.15319714998246;1;39.217500574602376;161.01962867841942;26.37434658939559;0.040410347626990195;low;2
0;22.33464321091016;1;45.158426458628085;205.47684447672532;29.471804742927766;0.3816443522997432;high;0
0;49.07062790763696;0;37.85610365012252;105.85864959338905;39.449007354602784;0.2270150247328123;high;0
0;64.28903883659633;1;33.09758653594257;100.59164378833147;50.97734240937678;0.38342813488530064;high;0
0;42.144710951500684;1;40.75110095921783;130.4987475637177;72.97532515939349;0.1716707195873334;medium;1
0;22.886488012258987;0;47.62943390177132;138.83885234015384;34.762098698627;0.38227192960464634;high;0
0;46.858861984678356;1;41.14090280252711;72.50413798011361;32.10607573041073;0.13706310489512716;low;2
0;25.957295747092914;1;46.25944690079789;171.66771612547248;43.272001176287574;0.2604949412145645;high;0
0;53.807203927866944;1;46.08992810297313;108.99718327178276;70.09918075373324;0.4001243062020721;high;0
0;22.844663860858606;1;46.42441361075292;112.46032119550499;46.65019031235836;0.2759060221000948;high;0
1;30.68166476012122;1;43.40661236527494;215.91283041125791;36.83458610685986;-0.06933255583708528;low;2
1;33.62640638160699;1;40.18149854571405;129.75530274158518;50.27570045808698;-0.2781730489498565;low;2
0;43.30597278058637;0;38.07137542252482;123.86890404716225;62.42903841809537;0.2654028727233541;high;0
1;25.76379088826809;1;38.69751467355087;142.9557370975511;60.61046564325828;-0.09985383817997352;low;2
0;30.23476589233467;1;38.37981412098473;97.05363261948588;30.04145165548689;-0.04007125124433351;low;2
0;24.418822458076463;1;44.937941155426216;117.42334025872412;29.993943546680462;0.206791972451362;high;0
0;25.93005060457632;1;40.06685625566841;82.59161602853473;55.457009860706165;0.14190691480575157;low;2
0;36.258218989457134;1;37.3482712504842;110.01887836210464;62.536855510958134;0.04423559641846559;low;2
0;24.43727296487773;0;35.34700350549863;110.99282094506363;40.112564204107755;0.1778519999921466;medium;1
1;53.10985722341478;1;36.160423776450024;168.7149382658059;42.84317910718664;-0.096350189908963;low;2
0;53.0729957593776;1;45.958016535202944;136.21020952900918;60.51373147832915;0.429026441101307;high;0
1;18.327132488897664;0;42.47884716069953;136.09148636427267;32.52253106113968;0.07019457559533643;low;2
0;37.29119430228292;0;47.74056686995654;87.26418481451468;28.659691855359313;0.2555708818928041;high;0
0;44.722571516529484;0;43.779053787381024;115.20113201397021;89.8530383034511;0.40215017050289925;high;0
0;33.69278310031288;1;34.9155771313507;185.2538626195369;29.864407329923022;0.021369233811335153;low;2
0;22.551908054775655;1;34.804774602141535;171.8165328906743;38.02871708296048;0.16607348102844285;medium;1
0;53.5971490462987;1;42.490947008151444;112.70931005875687;34.29538045389347;0.18657052960256756;medium;1
0;46.45507988532876;1;40.915890911004794;139.31439810666564;54.47940383825062;0.26208403078053294;high;0
0;47.533423822284234;1;40.75457913262075;91.52053071996568;24.479480404799485;0.16584043726941625;medium;1
0;18.735330874318638;1;47.645506223500725;159.6973399607128;69.36266488139445;0.49518428705446144;high;0
1;63.5891336247031;0;35.95927001198031;121.95133713479754;41.383248121576024;0.051343433248298;low;2
0;38.10232348242285;1;38.08241047948144;115.51359188160868;38.04029091954914;0.053800999614411454;low;2
0;48.92330975990346;1;43.77484975542134;122.82589419812014;40.24128578824691;0.22732580094017402;high;0
0;30.737795101351644;1;41.43699979874971;86.14233726314528;44.011541337804374;0.10596677529812235;low;2
0;19.47881050522797;1;43.26466551942709;176.13631103553178;62.08087479578661;0.39713047192736156;high;0
0;29.62423705420327;1;34.22996945149231;100.0029909492847;55.41197206595144;-0.019386001611461694;low;2
1;18.30029850720095;0;46.15848672618043;100.31914328027392;50.00545706738244;0.09272227123245505;low;2
0;28.21158518277549;0;47.22614094372651;166.6037164373431;41.56934717796588;0.35961138759072914;high;0
0;37.07566031118195;0;48.27021889415978;111.93414457122046;47.077017354501976;0.22728848608068117;high;0
0;27.90677647104522;1;34.66935607450491;89.80204945484834;108.98351347421924;0.20568360568605568;high;0
0;45.905239253554875;1;39.03449288693404;204.3734636443394;43.270056971998216;0.23167302902598516;high;0
1;25.43089574599902;1;39.99632123705881;151.36922472293497;53.431038173753564;-0.023933907787184888;low;2
0;23.656115470543963;0;33.649985124049785;142.90840135875447;28.470569910755792;0.1169287393198366;low;2
1;38.90947732930616;1;28.50625651377881;142.2866904930238;26.88995005074227;-0.41248113381992546;low;2
1;46.35393225682712;0;36.188789287538896;112.80018146265887;58.277816420062855;-0.12549885728273105;low;2
0;17.68540437844362;1;45.84066388244472;144.0914284540272;45.753932483817835;0.3314616738604865;high;0
0;36.85774860425322;0;34.51557260020878;148.42027281428938;55.63626056028294;0.06739158911013719;low;2
0;40.79692530934907;0;42.71406966560832;145.443732884481;40.79389807831338;0.19731181008575802;high;0
0;24.464910269187115;0;30.647378005619892;145.2984711690025;46.93575398645607;0.1446955617542937;medium;1
0;25.921251065863295;1;41.93963103596851;159.61642549350432;50.87725717839591;0.2762682059020332;high;0
1;44.73800466403636;1;40.32204148778223;118.83310734962325;60.80974754700919;-0.10715672082702214;low;2
0;36.112243561009386;0;38.41892084070863;128.1685053851168;26.339153501187823;0.03837346157138281;low;2
0;31.769574053703717;1;36.75385436187363;109.80689508728878;29.539117672854072;-0.07538751985037084;low;2
0;37.08986007323413;0;37.432189017585145;176.16560511568483;32.60925022301835;0.15960442763184138;medium;1
0;61.73278917794457;1;39.697939199524704;96.92666101706543;28.245916860728435;0.31231975069420903;high;0
0;33.9955345079121;0;37.089489830492326;106.19418266507256;19.528652355966457;0.04317841155506841;low;2
0;52.433503827714034;0;43.54836548009965;129.35776049638187;45.51550075995203;0.381424622451913;high;0
0;31.290297259373737;1;43.160913055250305;134.81997923940762;23.03292952521134;0.07535840463395097;low;2
0;25.302427359078706;0;34.91551418928248;137.95492527884656;39.65269343470301;0.17608810381363035;medium;1
0;31.527131352784703;1;39.569303816489445;88.13309862619694;17.906880423270003;0.034206623060341265;low;2
0;22.17701435344242;1;27.119645220997768;133.5356360845426;27.151385054896007;-0.04367926470646776;low;2
1;44.78018655125771;1;38.21646776692483;122.09526050222914;47.48835529687876;-0.22661196903651115;low;2
1;62.932732771050766;1;43.5274291791144;76.77526056065608;41.13019933391601;0.17807080386546498;medium;1
0;33.47899842872128;0;43.04281780438725;138.4312282075401;28.13533624981376;0.16420970940773835;medium;1
0;40.114020276513514;0;38.57224317722667;181.19802767239068;37.1283948195527;0.26178469375660335;high;0
0;29.403179475265052;1;37.53890121924898;117.96158357442614;54.16274151571124;0.09537073027478338;low;2
0;21.594159970300296;1;32.94994546114059;175.88429872586593;50.80361682366238;0.25106577701473237;high;0
1;33.74230634932863;1;30.566880591117044;98.9742192029817;42.13435299760065;-0.4337884217620892;low;2
0;50.427810793324134;1;48.88784478183967;119.29281436939134;40.98121708916307;0.33570592903299074;high;0
0;62.55737919466339;1;44.01010537314336;89.32493945610345;62.67007711863472;0.5206428091883569;high;0
0;18.5169628895257;0;41.09843152996481;232.7411013416856;33.14639885702598;0.5043622877974723;high;0
1;22.30245453447998;1;40.88444017582148;183.48183841388092;49.50497652818199;0.002566156440943406;low;2
0;29.013500663653613;0;29.57085290456412;66.65570252605279;74.35695395663542;0.13299116281407486;low;2
1;38.17028643385542;0;36.39171008342082;144.2197840743525;32.75294134334496;-0.26169224126300383;low;2
0;25.849963578789126;0;39.916714017265086;108.41001066156666;109.54835821282522;0.330273091511686;high;0
0;18.039429499723283;0;45.05406350208642;81.01440286980946;34.73306085913993;0.35501943310162537;high;0
0;43.34674502248912;1;39.799234322867164;137.148832817003;22.82978666242357;0.028184937872701765;low;2
0;37.47357291581183;1;28.718544649584864;137.1369898734854;48.74963113392168;-0.11537214769031097;low;2
0;19.53806038320078;1;36.212107919528485;58.863936746006964;35.78282335242972;0.1354116153368856;low;2
0;43.90470120811146;0;49.15240328199906;150.04880030769633;21.02036399742925;0.42165330255271793;high;0
1;32.89425878744541;1;42.74699244592503;106.48764394822518;38.26649304332688;-0.2404526725092722;low;2
0;64.42262685391609;1;33.61022221547628;153.61967582772786;33.80623041601789;0.3119377737867034;high;0
0;68.57495110538741;1;43.25425495316432;121.22678671442266;55.3144417301027;0.5828749333007952;high;0
0;18.617004079940322;1;38.62076972229383;100.25556513710441;31.028860586514103;0.14209005163531407;low;2
0;37.25386696377857;0;36.25773010516663;121.43272075308016;88.47648069858133;0.1924178214705495;high;0
1;24.3353440481483;0;37.6740754868564;141.28808918730297;24.867620403766647;-0.17951602780584466;low;2
1;32.24816879685032;1;36.8207234143485;98.76676169978411;38.88911361664361;-0.3871385247996026;low;2
0;22.232284217601148;1;38.782424469634066;156.8851544685227;78.83942542859606;0.3193603412303282;high;0
0;37.734567776429614;1;39.475866987315634;168.5709292176627;84.21604088808867;0.2682809106319401;high;0
0;46.918074461240664;0;40.96572996313918;147.89698169928297;32.52759373138962;0.2314725386177896;high;0
0;35.997143355058476;1;35.680358558434925;113.91160564362966;38.192735033746075;-0.1195215877272659;low;2
0;48.52803907051948;1;49.23209952633226;124.4374340515385;41.039852147812624;0.27630818856212475;high;0
0;20.986565511662405;0;47.09635301796594;81.78989753444412;38.98950216083982;0.3852881786933215;high;0
0;43.31969628616868;1;38.58194798112042;105.2902486524711;35.04788059462038;-0.0032703205437309146;low;2
0;35.89937175256333;0;33.2252949169655;130.6842145690948;44.90671078918151;0.02025786085082308;low;2
0;28.61442137838406;0;42.70979671116555;127.49114549499924;15.659256844465709;0.22071818616089564;high;0
0;32.291068780286636;1;44.476152530242516;94.81827974659497;39.262803099387554;0.0853486001334318;low;2
0;55.86702150116903;1;41.429893408004205;76.26635768811664;33.89784024453269;0.3049604867113308;high;0
0;36.044762829155594;0;40.2403676323233;205.76080110900372;45.738463340615716;0.23944243973197904;high;0
0;47.437601694643334;0;41.915957960201276;119.16492293618352;16.74492430840705;0.22567544165792447;high;0
0;26.166052808690708;1;29.39056163278382;138.101463139505;61.85297176982694;0.08090857865513755;low;2
0;21.57537617220507;0;37.51009004633157;159.94628919772242;58.328120623473104;0.3677523786570854;high;0
1;48.11224560083373;0;44.68965172612238;78.80447670830209;43.75836631282735;0.012769833218675732;low;2
0;32.17040603598925;0;33.41190076425208;119.9021204604144;57.58248330364209;0.08301880980622366;low;2
0;31.439709899827726;1;36.90330799333032;131.1797608295312;46.01782699337552;0.08245808627728593;low;2
0;31.240354332509312;1;36.91378587056502;151.07938772896875;55.79213634149218;0.07890799394273817;low;2
0;61.11083108042402;0;36.67254912563429;138.40427476913493;87.22670276097128;0.5863552896617665;high;0
0;34.99297493354592;0;40.46284834566331;103.49136120996131;11.050422563186393;0.0037286779515966085;low;2
0;73.95915241425516;1;38.931784960933825;114.24751864250989;46.86068723768709;0.520298890454344;high;0
0;38.73933279244376;1;38.08426346829405;157.31982589226973;47.25488922933799;0.09002831970961399;low;2
0;54.706151174351504;0;43.67158379670608;95.18936383090616;20.92977209427033;0.3262367408502493;high;0
1;52.675128870029894;0;36.11561814089837;137.49902798592223;24.481098753469343;-0.043338746497391195;low;2
0;23.048639274715246;1;36.34669712316729;118.0860269802143;66.73061969979533;0.12067827097556792;low;2
0;35.56037251381596;1;35.057607487548005;95.31168082144355;30.449265960441835;-0.1272482639534868;low;2
0;33.24346482274598;0;34.83846504841996;169.85870416651977;17.326942892435127;0.06802889037638175;low;2
0;22.99668244298794;1;39.84867849086203;105.46767556499613;51.81109075208458;0.2609340244817284;high;0
1;48.58541496808165;0;36.231497199548194;145.98344356883968;43.07032144461786;-0.020733032279269713;low;2
0;38.60671979176999;1;31.18635702191662;122.98590031743225;45.522722101734075;-0.03507247433197441;low;2
0;23.043762412763087;0;43.87214605044909;162.1152166368018;27.14596063827821;0.24450413061020138;high;0
0;36.92083157397897;1;37.59808839439758;143.57834569446277;54.23265389628766;0.05237877353180592;low;2
1;44.52304120303866;0;35.75552387728824;161.64729235601868;69.67666845463717;-0.04659180273047912;low;2
0;18.691454145239142;0;36.83631834275993;256.0613062491967;58.55408992709972;0.5447312507987099;high;0
1;47.948729165821234;1;42.60225152126382;115.9774646014016;20.113569327758434;-0.06528106913006378;low;2
1;47.232002780286024;1;42.92047720985735;115.43591243584505;39.484524257664695;-0.05359170415484348;low;2
1;20.43297640129591;1;32.707125127252674;148.13646397488608;48.12583020821877;-0.0961448518191524;low;2
0;40.84898722937113;1;33.4312483883335;139.36725588405528;27.28084590808731;-0.008164594205156214;low;2
0;48.296720084446385;0;30.99812891287973;151.3199765353972;90.09403587084472;0.3328736582371284;high;0
0;39.170501367552205;0;38.162701840764704;129.8619551796449;50.0407881904914;0.1763594894053998;medium;1
1;24.687238459935422;1;41.17505908167035;135.81093381782526;36.07818449300915;-0.05634784617484972;low;2
0;41.431451339676336;0;47.35698144927875;137.8601495162401;51.007737600715316;0.3026289048868166;high;0
0;37.551613618330336;1;46.872438452935945;131.8672353260687;38.30385123581385;0.1663215374665269;medium;1
1;68.86609105008634;0;37.65598214846299;112.19014616130765;19.35485595259278;0.13579975739968927;low;2
0;27.753271415291728;0;38.553743972443115;155.17444329422744;45.28607483672124;0.2424138441026468;high;0
0;39.57266104548474;1;35.15384184847754;197.053919546405;68.7996016286167;0.22296770701784507;high;0
0;25.308596013907763;0;41.706477254979646;185.08439608022815;27.503744847192714;0.26167748657180523;high;0
0;43.98016370246114;0;34.269973393504024;117.25646660408228;51.40403057353115;0.1859339298757078;medium;1
0;53.38178400008992;1;41.6172909625068;129.0632339301235;38.39388507307335;0.2921251331912891;high;0
0;26.90612385773833;1;30.845559274928153;176.79398905031795;61.71139104900593;0.0966320634824183;low;2
0;32.23174938843464;1;40.21573920497076;177.55455518739666;59.67400704723517;0.25034006498162453;high;0
